x,y,z,angle0,angle1,angle2,angle3
6.123714342061675,-2.028098473515914,-8.428569706543719,-54.0,4.0,-21.0,-78.0
7.288685895628956,-3.787521088587235,-3.3987700510181074,-25.0,12.0,-67.0,-45.0
5.390426801022674,6.323594091783672,12.699049731989032,67.0,34.0,-24.0,-23.0
6.9656849270917185,14.308455879045798,0.36505607821422975,3.0,28.0,65.0,-32.0
8.601000400943846,12.113502443369455,-2.4662971778803047,-16.0,55.0,17.0,-80.0
3.685760421067246,4.679995048700848,-9.601734168003501,-69.0,66.0,-79.0,-29.0
-1.197694444358493,15.200342448816697,0.6368254323139649,-28.0,70.0,78.0,-70.0
-0.1645748808387224,15.460221486700652,0.9333505296663973,-80.0,86.0,53.0,-86.0
7.908291955260951,10.032970692136292,2.7230432941528635,19.0,89.0,-62.0,-45.0
6.7347266734845785,13.27072568186285,6.280234224038079,43.0,72.0,-26.0,-32.0
7.019100928914095,11.747761529927498,5.289271933063501,37.0,2.0,73.0,-7.0
2.1216765236753434,13.67134870370937,4.998356657813274,67.0,18.0,84.0,-23.0
0.26445753080668377,15.601266086168035,1.4998131865249351,80.0,46.0,75.0,-30.0
4.005085886164504,15.16010674256083,2.4064983848193484,31.0,90.0,-10.0,-62.0
3.1111424726642154,12.97171485527456,8.104803234241981,69.0,81.0,-41.0,-28.0
0.21923689946809377,9.512717185242462,12.560073558573693,89.0,12.0,43.0,-38.0
3.868589813052929e-16,-0.7048101973065104,6.317886619630071,90.0,38.0,-87.0,-66.0
11.62269396843073,10.425204986487216,-2.8978630748063163,-14.0,53.0,-24.0,-26.0
2.258445513220881,-3.629266930107587,-4.247518247257188,-62.0,11.0,-83.0,-59.0
3.7880994819743044,-4.258439235862442,-2.854537706834033,-37.0,10.0,-89.0,-43.0
0.48566734993893346,5.051163128745216,13.90769324409366,88.0,8.0,24.0,-53.0
0.8698421818132708,8.71164527460917,-12.439322738121733,-86.0,7.0,52.0,-49.0
1.7624989935462931,11.688485295948068,-11.127980690116143,-81.0,36.0,24.0,-48.0
5.987852025932091,16.594296597471377,-1.830670080361839,-17.0,68.0,-1.0,-8.0
6.05514534107863,13.720567692643233,1.8512437114592024,17.0,24.0,80.0,-45.0
9.609767616692656,7.48095359762293,-2.7555565223010356,-16.0,77.0,-74.0,-27.0
3.4642551956337337,13.97668371307675,-2.906855256960242,-40.0,27.0,89.0,-46.0
13.958915221337845,7.359864400054919,2.461333374943936,10.0,24.0,-4.0,-17.0
0.8442016367481318,17.627941170908343,0.0590323290952903,4.0,72.0,28.0,-8.0
1.0411941928834485,-3.0914713239546683,-4.509907526919422,-77.0,17.0,-90.0,-57.0
1.5988486676075113,7.375861913571742,13.021577434901172,83.0,44.0,-32.0,-24.0
10.53630854936071,-1.8726515618086754,-6.842358776226693,-33.0,9.0,-40.0,-23.0
0.8508623527449939,13.002183132284577,-5.372133468423674,-81.0,10.0,87.0,-9.0
12.387309088373195,8.738239243091765,-1.3019586487330286,-6.0,17.0,40.0,-60.0
8.84798088610088,5.169837451739807,8.544395821415165,44.0,52.0,-65.0,-8.0
3.883713938359973,13.223269264591682,5.980395023158872,57.0,66.0,16.0,-85.0
6.251947345368545,4.313756929615167,-12.818391659560609,-64.0,26.0,-30.0,-10.0
-7.51817599096144,11.109239249566432,-3.0375402707926407,22.0,84.0,84.0,-4.0
1.193035169847347,6.238249974099371,9.716491723994302,83.0,69.0,-62.0,-55.0
5.344528434989034,-3.1303512653755594,1.3325406008344063,14.0,6.0,-64.0,-83.0
8.96082209194062,10.72051430584781,-1.5800347041376002,-10.0,3.0,88.0,-54.0
10.862113116015472,-0.6813734339722028,1.9152836098608244,10.0,31.0,-76.0,-9.0
0.5419378431912711,17.027257965461846,0.03789598564590765,4.0,68.0,48.0,-33.0
3.0316206100109486,12.18038703096542,9.915984210504796,73.0,68.0,-36.0,-18.0
6.720127290479249,13.894914612944401,1.9269654922567652,16.0,70.0,9.0,-74.0
5.9309796583090035,-2.283399811586945,-4.80281262850301,-39.0,30.0,-89.0,-33.0
1.6726328852300487,17.77683554202198,-0.5434713689781171,-18.0,90.0,-6.0,-12.0
4.8769590585852916,10.181069420642336,6.242222937584479,52.0,84.0,-44.0,-70.0
5.163170021944731,10.94411317297877,4.814733937757184,43.0,87.0,-37.0,-78.0
0.4584184470097017,16.030848435834095,-2.358358462558633,-79.0,63.0,57.0,-63.0
5.671495451540527,13.401193863162359,8.09973492436457,55.0,67.0,-31.0,-7.0
-1.8692791029992888,15.203602300305018,-0.5714959739964062,17.0,70.0,79.0,-63.0
4.518350250437089,5.100442109822091,10.644566127112565,67.0,56.0,-62.0,-30.0
6.338459933762216,1.6677842762309827,-10.978534647015817,-60.0,31.0,-49.0,-28.0
-4.933302684326598,14.60227331587345,0.17227472587238946,-2.0,88.0,73.0,-65.0
0.055790351708169705,15.363549351839412,-0.036230678026445196,-33.0,47.0,76.0,-14.0
0.9207001457223702,-0.08614952734585701,10.523650820766687,85.0,19.0,-31.0,-78.0
-0.7870478798238074,15.549758913486304,0.43626776371304743,-29.0,77.0,65.0,-77.0
2.3965444012175663,6.275182634475581,-9.612014590775495,-76.0,73.0,-73.0,-38.0
7.290355665996246,-4.135771686031177,1.4171015880802675,11.0,14.0,-81.0,-28.0
2.6098892879729596,5.505614942062208,-5.351066033227613,-64.0,88.0,-83.0,-84.0
9.354216851852454,3.2347082184305758,10.031169458712164,47.0,10.0,10.0,-59.0
0.40863500057354,16.968473034700384,2.102244833266634,79.0,61.0,46.0,-27.0
7.196851059044085,0.10870379928180585,-11.977571555099669,-59.0,10.0,-32.0,-9.0
0.4438741609089909,16.18275737177934,-5.073504875034073,-85.0,78.0,5.0,-47.0
-2.176776116318189,13.868585720171044,-1.6403184586186024,37.0,51.0,88.0,-6.0
1.1172044104233312,10.51118869179501,10.629489930632442,84.0,70.0,-48.0,-22.0
0.9851443916214904,-2.9786087305058393,6.219956894773807,81.0,16.0,-74.0,-64.0
7.153225335619153,-4.7868603977996695,3.488861109536432,26.0,9.0,-81.0,-11.0
2.0508870639707255,12.98567374606643,-8.225658733009094,-76.0,56.0,21.0,-75.0
8.72469363370029,10.798051452277164,-2.667406530149226,-17.0,64.0,-9.0,-80.0
11.358980182899797,7.279109462291072,-2.622427207857194,-13.0,11.0,55.0,-87.0
-0.20159033992869604,15.835306571345,3.846572831105034,-87.0,85.0,60.0,-51.0
6.698377561109072,12.836987548792798,-3.8673100880400706,-30.0,90.0,-49.0,-33.0
3.143062724518374,17.14905742581906,0.7256332058037411,13.0,83.0,6.0,-36.0
1.344827136107447,11.758627315129585,10.952738082199987,83.0,60.0,-25.0,-25.0
8.668492605466744,13.158573765469027,4.416817591239575,27.0,47.0,22.0,-53.0
2.5741707717955955,14.925747209572613,-5.277832222293651,-64.0,30.0,61.0,-12.0
-1.782857250268926,13.459762035645893,-6.2175621258943385,74.0,88.0,82.0,-54.0
3.0463824790674363,-0.9630672236202789,3.154621404474796,46.0,26.0,-88.0,-85.0
12.128884135312745,-0.7135433521487728,-2.8001735406911936,-13.0,17.0,-42.0,-32.0
6.024966801399937e-16,10.284875433676241,9.839517492871826,90.0,73.0,-41.0,-48.0
9.308144286734167,9.667530642908705,4.9492281085224645,28.0,74.0,-62.0,-14.0
4.359133658774141,-0.8973024100184483,11.355931426011193,69.0,21.0,-57.0,-15.0
10.85887392385166,9.538116191994241,-1.3333020666401265,-7.0,70.0,-58.0,-14.0
8.188953841062547,-0.051657122812101886,-10.112515813324926,-51.0,13.0,-26.0,-42.0
8.532342021249603,13.90266533651168,-1.1991424696327089,-8.0,78.0,-37.0,-15.0
10.433087082101538,-2.68307653494837e-05,-1.2810220162376036,-7.0,19.0,-30.0,-80.0
-1.4676513685083152e-16,15.704341996707146,2.3968565786154037,-90.0,83.0,62.0,-69.0
8.407054717216038,14.56825923463196,3.568583005954368,23.0,41.0,25.0,-16.0
9.40377432577078,3.3465598926680875,8.174576306809266,41.0,40.0,-49.0,-34.0
-0.5647041884028836,16.64806987420675,-1.9693575431336738,74.0,70.0,48.0,-2.0
4.002690955436052,15.294430963171747,6.932864101811653,60.0,55.0,17.0,-31.0
10.746058656322273,10.387299236609246,0.7514376227945798,4.0,65.0,-34.0,-40.0
3.5253352704303027,5.592052245972003,-8.30516943716515,-67.0,59.0,-44.0,-89.0
9.543909786000002,1.5636492558397523,0.0,0.0,41.0,-57.0,-71.0
-4.116040384665528,14.816846601951447,-4.116040384665528,45.0,82.0,65.0,-19.0
6.863100520388208,13.927879144777062,1.0870083348127202,9.0,51.0,46.0,-78.0
2.749079325950254,17.053910757147243,-2.389738199253327,-41.0,61.0,34.0,-22.0
0.43457015587435754,10.023858753913391,12.444461052814178,88.0,42.0,-5.0,-37.0
7.478934770533385,11.728488102178574,2.4300532137874287,18.0,90.0,-51.0,-45.0
11.476925701852787,11.337447409544742,-3.508848315877867,-17.0,43.0,-1.0,-29.0
1.876446821933102,9.441485232784526,13.351612902446867,82.0,26.0,5.0,-13.0
6.877098746401439,13.362564248606848,-4.996504708552999,-36.0,63.0,6.0,-64.0
11.429839962738892,7.373361177014282,-7.70952440101331,-34.0,18.0,17.0,-40.0
11.02935386612823,0.8000486544311189,-8.013294640162506,-36.0,19.0,-43.0,-8.0
4.314124892548771e-16,12.714292705544286,-7.045500621979223,-90.0,17.0,87.0,-53.0
12.322531746394702,10.179947551817481,3.072352230300283,14.0,46.0,-27.0,-1.0
0.5755860166475115,1.033992799683333,6.578978275019121,85.0,54.0,-90.0,-68.0
6.8989530958418985,13.060666410281012,4.8306989634637105,35.0,64.0,5.0,-69.0
11.507763560246012,8.982710078408308,0.0,0.0,26.0,37.0,-79.0
1.5615704022933918,6.616576619383514,11.111150759849727,82.0,55.0,-39.0,-58.0
0.3729155563166271,14.286088738611861,7.115652703057751,87.0,74.0,-2.0,-61.0
-2.698119290080692,15.03632874703694,1.145283689768591,-23.0,67.0,81.0,-43.0
8.160622011497825,8.534586768483432,10.82951118155972,53.0,8.0,29.0,-12.0
2.684927576323569,-0.6867715547892801,10.020286129482324,75.0,35.0,-84.0,-8.0
7.611217718602084,13.877090998706688,2.4730345490907033,18.0,36.0,55.0,-55.0
5.982246025821947,14.76228666395762,-0.20890463451065217,-2.0,55.0,46.0,-72.0
4.966614708599884,0.938392364392675,-10.18306921668658,-64.0,20.0,-22.0,-78.0
2.1866498359976148,12.924326684947285,8.770173470538516,76.0,28.0,58.0,-54.0
9.535433618901783,6.3711399502624175,2.7342415914294973,16.0,66.0,-55.0,-61.0
9.493883660203004,1.8501843326845386,-5.26254564629007,-29.0,38.0,-50.0,-60.0
4.771842003748753,1.6020800414024374,5.117174054001646,47.0,49.0,-75.0,-85.0
1.0177023485871606,14.986531433302936,8.288520487457195,83.0,70.0,-19.0,-13.0
-0.5211564164979618,15.630152779634603,-0.08254306734857061,9.0,52.0,71.0,-11.0
2.7728401490905017,3.665844403709214,10.348380317672614,75.0,58.0,-76.0,-28.0
2.1918598309895785,13.11905333002011,-7.169250467542467,-73.0,75.0,-8.0,-71.0
9.417544408678808,6.285123207155031,-7.0966287311828395,-37.0,28.0,14.0,-88.0
10.001384054063086,1.4632170779820401,5.543857708222559,29.0,31.0,-41.0,-60.0
2.2685295762797564,4.371940875824565,-8.466267637148748,-75.0,65.0,-68.0,-69.0
9.987215487745747,9.1125020257646,2.1228481847328293,12.0,78.0,-72.0,-10.0
10.767532444752764,10.548510260551602,4.5705463555173855,23.0,34.0,23.0,-57.0
6.412751485523405,7.463596509679971,-11.568909922571983,-61.0,19.0,24.0,-56.0
12.275387312164874,7.8620360049178215,-1.9442303492041475,-9.0,23.0,28.0,-71.0
6.438938165334223,13.471955169761586,1.9685809531578087,17.0,71.0,10.0,-83.0
7.150039208190589,13.30716512054896,3.8017432837443073,28.0,35.0,59.0,-66.0
2.2504802393375813,14.47338464271439,0.6453148243714291,16.0,44.0,90.0,-66.0
9.66453556095348,10.079636547304624,-0.675810160692163,-4.0,21.0,68.0,-90.0
10.558110741584862,9.544208046803094,-5.852456350301196,-29.0,1.0,55.0,-21.0
0.11961233585387268,2.661719411945664,-6.852586131633843,-89.0,57.0,-75.0,-89.0
2.908971889459762,16.79998342330051,4.841342230362302,59.0,69.0,5.0,-16.0
10.427095867711678,1.7065967420437693,8.443695746266554,39.0,7.0,5.0,-62.0
7.25547487514504,14.605228806078614,-1.9440986334994141,-15.0,61.0,19.0,-59.0
0.6617227813042093,17.659093683753103,0.6390182619395911,44.0,79.0,24.0,-26.0
1.1554876715372808,14.912338216253692,-4.634407921937456,-76.0,73.0,26.0,-81.0
14.333933811750013,1.7733215853477367,3.5738510901699714,14.0,6.0,-17.0,-2.0
-0.4496785484593365,14.951450953697709,-4.27840559728792,84.0,73.0,75.0,-31.0
3.441761809344066,15.887051232257505,-4.25022187182992,-51.0,41.0,43.0,0.0
5.008007350191525,1.9813940583876053,12.395253154271225,68.0,13.0,-5.0,-58.0
3.267118190149379,2.4653153741299665,14.151443619066953,77.0,5.0,3.0,-34.0
9.188787840541313,0.6680491841666631,-9.188787840541313,-45.0,8.0,-5.0,-62.0
5.689887496654902,6.3009400134517985,-9.469563017565505,-59.0,59.0,-50.0,-50.0
11.381479433441925,10.852702879544708,-2.0068619044943046,-10.0,8.0,46.0,-6.0
0.8388866872652238,3.643521481173494,-11.996638541778648,-86.0,26.0,-8.0,-80.0
8.880782512160321,4.103819988357756,7.71994645925124,41.0,53.0,-72.0,-12.0
10.889036117039732,10.745162324248001,5.310937772350944,26.0,47.0,-11.0,-30.0
-1.7565674209941513,14.476093192451014,-4.826129324931071,70.0,87.0,75.0,-62.0
1.6910186592118859,10.787273784052918,12.032222967742992,82.0,15.0,37.0,-17.0
0.32117244896111646,16.338952157848617,-6.12833539895946,-87.0,51.0,26.0,-5.0
2.519082598847663,0.8129848657809329,11.851351842801945,78.0,8.0,1.0,-81.0
9.959900370041762,-2.249592888813841,-0.17385070763765734,-1.0,21.0,-65.0,-35.0
13.094307940608722,8.93279216298761,-3.5086092381305445,-15.0,17.0,20.0,-20.0
0.1877318274702558,9.780920899593115,-10.75514919264325,-89.0,38.0,25.0,-83.0
-3.2491003786403714,12.43939132708081,-7.297598932532386,66.0,90.0,80.0,-30.0
10.032896176960861,-2.7314432581031403,-3.2598855781544103,-18.0,18.0,-75.0,-1.0
1.5726410198277954,-2.5852968342864897,6.811856636293729,77.0,12.0,-58.0,-80.0
-1.5735496128083333,14.816173053030335,-5.872567103231034,75.0,89.0,65.0,-39.0
0.5174568121717831,2.7445961457126136,9.87366416304587,87.0,55.0,-73.0,-47.0
11.761739491959517,-1.0461490002245946,6.7906434618210785,30.0,2.0,-18.0,-30.0
9.080063350396477,7.353116949135936,1.2761196824153138,8.0,65.0,-38.0,-84.0
-4.94201615417578,11.8897317342498,-5.1176075388917095,46.0,77.0,85.0,-4.0
3.2187760400857623,-3.575896790585772,7.5829611490928555,67.0,17.0,-77.0,-30.0
4.5365618773333765,3.744110538377563,13.962101805245792,72.0,17.0,-23.0,-1.0
7.66783516229915,1.9668163574705213,-10.553869686541699,-54.0,18.0,-14.0,-58.0
3.8989319296635108,-0.7865161159985332,3.5106140779110064,42.0,27.0,-80.0,-88.0
1.8760046329115356,15.43732763494532,0.03274578267310784,1.0,59.0,71.0,-70.0
6.405329744980899,6.866279191767877,-11.55552074820607,-61.0,42.0,-31.0,-27.0
11.291580876415432,6.571288380185224,-7.616267469757283,-34.0,32.0,-13.0,-37.0
1.275111099596756,16.311664413779283,-2.2085572097965995,-60.0,85.0,18.0,-65.0
11.916320234345262,-0.4229666152729137,3.41694984242282,16.0,23.0,-59.0,-9.0
3.4554821149578956,10.698779903032587,-6.233854752870343,-61.0,86.0,-37.0,-80.0
7.867885918353659,14.84562934710868,-1.6723707784172381,-12.0,54.0,23.0,-45.0
0.42917348882266076,16.850191637733545,0.06797440282930575,9.0,62.0,52.0,-19.0
8.551232218837228,5.882732136655727,7.1753358009375905,40.0,54.0,-43.0,-58.0
7.317426862849434,-3.8294592498907702,5.925535437607703,39.0,9.0,-58.0,-38.0
-0.5003191644030509,16.62804301207444,-0.2773314414438971,29.0,81.0,46.0,-59.0
0.2535523942856201,17.00839194938186,-0.040158754061874045,-9.0,68.0,49.0,-31.0
0.5284354936873077,-3.4377626490274014,-10.08314988569463,-87.0,2.0,-34.0,-60.0
10.33988134108879,2.8412772382439937,4.82156585376368,25.0,45.0,-58.0,-42.0
-0.460577625380475,14.503900672040116,0.5488950397156915,-50.0,43.0,82.0,-1.0
2.3904236771011895,8.471467971667826,12.297663727901433,79.0,20.0,34.0,-63.0
6.420546769810793,9.937672420780583,-9.886775019364533,-57.0,5.0,57.0,-32.0
8.807605377866187,7.3691778316301,-1.5530184635507833,-10.0,86.0,-83.0,-31.0
11.922981756872773,4.045096670418943,2.7526372310323053,13.0,48.0,-63.0,-17.0
10.343012697213851,7.450691560548344,-7.242255458387881,-35.0,48.0,-33.0,-34.0
8.015257074671625,5.864467959686486,-10.636605394899334,-53.0,24.0,5.0,-59.0
3.9495506015744115,5.061710689088294,10.851301094819114,70.0,47.0,-38.0,-60.0
9.16429322847877,-2.5095786209266286,-4.669440626539396,-27.0,21.0,-76.0,-8.0
8.346344633638356,0.06319783268911783,-2.08097743854595,-14.0,40.0,-74.0,-58.0
9.12633860197355,12.676501270564263,1.1205734778945506,7.0,23.0,62.0,-49.0
0.13932097061492607,17.79714782981866,-0.027081253337496308,-11.0,80.0,22.0,-14.0
-0.31662762289996205,16.384547656472932,3.012510600544392,-84.0,75.0,55.0,-20.0
4.906967910671917,14.40976906076448,1.8836085019798259,21.0,32.0,78.0,-48.0
-0.4498367647288469,10.75348458715631,8.583396794956542,-87.0,90.0,90.0,-26.0
7.84913798303946,9.993350834863795,2.8568525904746194,20.0,87.0,-57.0,-52.0
5.289215772293032,6.884733341666661,-6.769887468610119,-52.0,71.0,-51.0,-81.0
8.708358414431766,12.04951549144086,6.562218752941804,37.0,32.0,34.0,-47.0
4.320822285358009,15.964141928469529,-4.474342456990065,-46.0,45.0,38.0,-13.0
-1.0454839668386096,15.130259847647196,1.5499937224407911,-56.0,66.0,82.0,-57.0
6.079114928374142,2.3858471959605483,-5.284493984896281,-41.0,63.0,-87.0,-55.0
0.6321961248717676,14.827539115678272,-5.148824251378761,-83.0,64.0,39.0,-80.0
-1.071792373093793e-16,16.217284463990186,1.7503697781924006,-90.0,77.0,60.0,-55.0
9.31194106562165,4.165864878148666,7.813646313707693,40.0,45.0,-49.0,-39.0
6.586895759028375,-5.2718712803128245,-2.3974339925006123,-20.0,1.0,-66.0,-41.0
11.200482465155721,4.491586181833142,-7.273678360347696,-33.0,7.0,29.0,-69.0
4.417190550374077,9.265089837830127,9.921172413482381,66.0,7.0,72.0,-70.0
6.766831316725753,10.79184725153948,10.032239990687275,56.0,23.0,33.0,-37.0
4.7116188030003565,-4.54189867639248,-7.255256717590253,-57.0,3.0,-54.0,-46.0
14.367022722350242,4.6302347978833085,0.7529437557873694,3.0,25.0,-29.0,-4.0
10.906046632377606,4.809557594313986,-7.923706690831978,-36.0,21.0,2.0,-58.0
3.8541864665951353,8.894111724902551,12.606475896388837,73.0,38.0,-11.0,-28.0
2.718321434933589,17.13468108141405,1.0982731499630256,22.0,74.0,25.0,-40.0
8.356836472977804,12.262926828566753,4.258020860245452,27.0,56.0,10.0,-70.0
5.2184158322000185,15.867212136545128,-1.4963566608540648,-16.0,43.0,50.0,-22.0
5.794050583133675,3.133991267201528,6.434945089181642,48.0,65.0,-83.0,-52.0
7.157236866758057,12.234168775263907,-8.233459174515955,-49.0,41.0,19.0,-46.0
4.957420322249545,12.394007732068054,9.729485204651684,63.0,23.0,38.0,-19.0
10.106803073249395,-2.864364456530715,0.5296751047200169,3.0,17.0,-66.0,-25.0
6.1419310359991455,-2.1910758776431387,-4.462374101729405,-36.0,14.0,-54.0,-81.0
0.7973713099148961,-2.7810037650662154,7.586481247871189,84.0,13.0,-58.0,-71.0
4.764533529926203,-2.4750031062378346,-7.929515396827266,-59.0,12.0,-46.0,-67.0
-3.980516501057264,14.952179980293861,-2.298152273399158,30.0,82.0,73.0,-52.0
1.2480831491844033,14.691157958237895,1.010677806309272,39.0,44.0,90.0,-55.0
5.069774654274537,14.521107791768342,-3.5498944299475563,-35.0,86.0,-18.0,-55.0
3.7635465974040843,0.783744129535902,8.453064058071659,66.0,47.0,-80.0,-43.0
11.638300646400577,4.482458521644408,2.05214641355719,10.0,41.0,-32.0,-63.0
5.660260469756334,14.49967719073008,-3.963357049153818,-35.0,45.0,52.0,-62.0
4.692944471336788,-3.1656021406189057,2.4952828376733622,28.0,6.0,-66.0,-82.0
9.153424100989877,9.313476677530437,-5.944303114939924,-33.0,5.0,73.0,-65.0
0.10421381048107412,16.222889445599154,-1.191169304468736,-85.0,68.0,57.0,-62.0
8.402958277164798,12.21357275336684,5.250751092773086,32.0,13.0,59.0,-21.0
-4.107183460379418,15.222098404087244,4.89475064435069,-50.0,89.0,49.0,-4.0
2.8509627266952777,-3.399431263258807,2.3086640953119364,39.0,10.0,-90.0,-61.0
3.483091464783346,17.24240803518593,-2.820551854339363,-39.0,79.0,-9.0,-4.0
4.1443731735249445,-2.3514929682013137,-0.9568039379210134,-13.0,17.0,-87.0,-73.0
0.22652745529356139,15.888695399098735,-0.3923570618777356,-60.0,58.0,72.0,-47.0
3.2546212620279045,-1.575255673251609,-12.146411909282078,-75.0,3.0,-18.0,-49.0
9.92234581078149,0.3873804353472341,-2.6586845470212337,-15.0,30.0,-49.0,-66.0
11.128021988904148,3.442781888613327,4.954514600204276,24.0,47.0,-73.0,0.0
3.9370404203991303,0.41422942442577604,8.443010427871796,65.0,36.0,-61.0,-66.0
3.723179482029637,11.724024610256857,-5.733193638370764,-57.0,88.0,-33.0,-75.0
10.483516626686885,7.188347421696941,-1.6604259135507728,-9.0,57.0,-33.0,-70.0
8.135579653499887,14.674041858120798,2.1799219981143674,15.0,49.0,27.0,-41.0
1.6315301305639474,4.883972584163922,13.287746590991405,83.0,17.0,12.0,-64.0
6.488209967936599,10.913852172846028,6.957753353685457,47.0,56.0,5.0,-82.0
11.702519078632028,7.682869586786733,-4.259368610554401,-20.0,41.0,-11.0,-56.0
2.3351362071460313,15.00882315567824,1.9594119301649475,40.0,73.0,44.0,-90.0
12.91690138774273,0.12789837615771438,-5.7509750231247025,-24.0,8.0,-31.0,-3.0
0.6884061845637323,16.468125895483084,-2.40075767127697,-74.0,52.0,56.0,-23.0
6.419220912670188,6.052909941431104,-8.518593870996412,-53.0,60.0,-51.0,-56.0
-2.800107178934315,15.338525803082462,-2.899595865649078,46.0,87.0,65.0,-63.0
3.0223212490940905,-3.9118479578267156,-0.10554178366962581,-2.0,0.0,-84.0,-67.0
-1.9358926068609676,11.078808705621604,7.764441156970974,-76.0,83.0,86.0,-6.0
-0.16153721225867573,15.379098990452544,-1.3156150176439194,83.0,61.0,80.0,-46.0
0.21319956853096245,17.302537172652265,0.014908366135102172,4.0,79.0,35.0,-40.0
13.129553253070652,5.379955556778103,-2.55212662017201,-11.0,40.0,-42.0,-17.0
9.031548535814764,-2.0601270053403717,-1.5925056844421743,-10.0,8.0,-33.0,-84.0
4.57841440172132,-0.11503506075442438,-9.387140636191196,-64.0,23.0,-40.0,-71.0
11.204505123284747,9.311302709345924,0.9802671787055508,5.0,49.0,-6.0,-67.0
2.695622940234939,-2.688509045363648,-6.05446825234748,-66.0,26.0,-89.0,-42.0
8.599976072450067,6.430926812127288,9.893140776603177,49.0,34.0,-11.0,-51.0
5.631529257208463,-2.451230804238188,6.954359466670682,51.0,27.0,-87.0,-14.0
1.0127239559798455,15.811657292923577,-0.6830909335187607,-34.0,49.0,72.0,-29.0
7.219823713156865,9.936120435073821,2.9169981260219355,22.0,82.0,-40.0,-78.0
10.757474584830966,-0.8587308804733138,8.711231156297202,39.0,3.0,-23.0,-18.0
5.053040645231913,3.832923567337849,-9.917150655076675,-63.0,57.0,-78.0,-16.0
0.15503472878936164,12.556706265661951,8.88193366377768,89.0,21.0,68.0,-52.0
4.016548429992795,12.380665602986253,-8.23514467590352,-64.0,26.0,62.0,-62.0
8.501196175981072,13.097915774348962,-2.599076500096451,-17.0,24.0,61.0,-43.0
6.7846863530076815,14.11533157383621,6.551895451686263,44.0,45.0,23.0,-34.0
4.317538659244774,12.839322121498482,-8.120109221597565,-62.0,44.0,35.0,-68.0
7.848321082567874,8.305098381532822,-8.416293955172831,-47.0,42.0,1.0,-75.0
10.761926707819583,8.403847189782105,-1.1311240766106365,-6.0,70.0,-60.0,-26.0
2.4527330519702804,-1.9973237121462017,-9.837374959895584,-76.0,26.0,-81.0,-7.0
5.644681298738995,2.045080780997354,8.061440345488585,55.0,47.0,-64.0,-59.0
10.633582454004028,11.234065216057985,0.5572824422374628,3.0,44.0,18.0,-67.0
11.921175336251505,5.351095862174981,4.338952979863933,20.0,48.0,-55.0,-15.0
8.70678618915728,-0.4042558026779668,-6.096557323228119,-35.0,20.0,-37.0,-70.0
3.0459595194247395,3.3816172840102814,12.21667636483075,76.0,35.0,-36.0,-47.0
2.2723885744672097,16.504610601161104,1.7123676136970807,37.0,51.0,53.0,-18.0
-0.9850241491846927,15.548582783745104,3.4351874453987996,-74.0,71.0,68.0,-23.0
2.9550701784638296,13.583534205454596,-5.557678691592631,-62.0,82.0,-9.0,-75.0
5.872411655228366,14.568696368565252,1.9080622111713792,18.0,26.0,63.0,-9.0
4.416329054262292,14.642411108074608,0.0,0.0,58.0,58.0,-85.0
7.700190449350856,3.091095793558141,-7.9737806322634395,-46.0,54.0,-80.0,-14.0
6.226877843432666,-3.8005828048783843,0.32633683964107885,3.0,3.0,-58.0,-76.0
11.187138454450519,8.465559360379252,-7.833318676801975,-35.0,29.0,-1.0,-25.0
-2.4211259989923515,13.1971801543001,4.193513241780705,-60.0,63.0,87.0,-6.0
1.0190667240893483,-1.8244627350304143,-8.299632434204854,-83.0,15.0,-48.0,-81.0
1.1920462265903933,-1.2390816291780604,-9.708437427512063,-83.0,34.0,-89.0,-6.0
9.94819569080697,9.33096397862836,8.95739563346894,42.0,17.0,21.0,-16.0
4.260654249394575,14.827216259370616,-6.818472111611619,-58.0,70.0,-9.0,-34.0
10.122614868011194,8.313102655546134,-2.3369897840384755,-13.0,58.0,-24.0,-74.0
3.029190260541054,-0.9271974061696495,10.564041867753076,74.0,9.0,-19.0,-78.0
1.3285676910209987,2.958812678770959,-12.640477214478764,-84.0,21.0,-8.0,-69.0
6.18838107839913,-0.9972169236161801,-12.145381716535425,-63.0,2.0,-18.0,-29.0
4.661361369678311,15.428805219843241,1.0761600676002092,13.0,36.0,62.0,-17.0
3.9472756319027527,8.862899521682643,-12.910956836487758,-73.0,31.0,-2.0,-24.0
1.0571449243165625,12.825749587609646,5.438539165855399,79.0,8.0,85.0,-1.0
8.442691120962857,7.3747253207321215,-9.376558417778655,-48.0,41.0,-15.0,-52.0
0.274737434727174,16.124014065427904,-0.6799990128345461,-68.0,51.0,61.0,-5.0
9.451278900214797,11.390745133374354,6.137732283226906,33.0,60.0,-30.0,-20.0
5.0315439219052855,3.417725733240023,-4.074463930278287,-39.0,72.0,-87.0,-78.0
4.8692542997944095,1.654837699353016,-2.374894004024178,-26.0,55.0,-90.0,-87.0
6.491782978194681,13.247208847976546,-4.716556416239734,-36.0,76.0,-17.0,-57.0
5.579418278494453,7.257256336176057,-8.591550725520284,-57.0,60.0,-36.0,-72.0
0.43002825595441274,-2.650085877680091,12.314398056320986,88.0,3.0,-33.0,-30.0
3.418414801560079,15.985491068409809,1.1107102989209716,18.0,49.0,61.0,-40.0
11.495372101345238,4.539510440931027,1.8206880765938542,9.0,27.0,1.0,-90.0
